        3800  -3378.6971037380217       -3796.5685794608717        417.87147572285005        15742.811794493104        313.26374915914090        1075.4510800227763        343.81018535803406       -5.6388882863747263     
        3900  -3364.3210407550469       -3742.9230891745333        378.60204841948655        15825.228801044605        304.05949055029407        1028.5017726442168        352.85486522421229       -3.2066219572335037     
        4000  -3366.3750320567292       -3784.7587168076966        418.38368475096775        15899.762305282438        311.30161604268244        1084.6129783604754        350.44837941769117      -0.16593641006101234     
        4100  -3375.4487900726440       -3851.9835942725363        476.53480419989216        15933.654707716456        322.68796076516907        1164.6704317623555        374.32388768381242        3.0554324306493084     
        4200  -3403.3805966493901       -3831.0154700397420        427.63487339035220        15770.161909981587        313.87396429847371        1089.7790504496988        345.49081390592221       -2.9563520598035655     
        4300  -3381.0897870425188       -3789.4992965117326        408.40950946921396        15921.565742637231        310.00628156644899        1074.1078288093199        358.52084575180845        2.8102668432931921     
        4400  -3349.2913080978965       -3767.6644471831519        418.37313908525516        15870.954738550277        306.70108308495298        1074.0477008644846        355.41077304732312        1.3830923256409990     
        4500  -3357.7743632840193       -3818.6238147772915        460.84945149327228        15799.060806552889        320.32916451460397        1131.6015151990343        354.28059246884686       -2.1439605696434461     
        4600  -3389.3419990684242       -3786.8447365737793        397.50273750535473        15718.779598987219        306.56641093391346        1042.6828547815155        339.17256676695837       -3.6091973320136677     
        4700  -3360.4853394199226       -3812.4036999547397        451.91836053481711        15845.822784354006        315.43457178083651        1119.4642407270997        351.85768050773203       -4.5034097428152953E-002
        4800  -3426.8844762720119       -3872.6871487200551        445.80267244804350        15865.519577642799        316.25084112071198        1118.6416260487028        328.01656857273349        1.5534090753452809     
        4900  -3392.9823862672101       -3823.5794502823028        430.59706401509294        15884.895242553992        312.14196087737974        1097.4318375005064        340.69003573503068        1.5838725236903746     
        5000  -3413.9664546663316       -3875.9278605771133        461.96140591078171        15720.920400160296        320.76495276938357        1130.3941375639090        346.43985219870450       -2.7071258088093786     
        5100  -3413.2982840871496       -3889.4830853312178        476.18480124406841        15709.249457505472        323.68212598674995        1146.3526046275658        312.44031338157987       -4.9043549164708118     
        5200  -3427.3225012264452       -3886.6569265088483        459.33442528240283        15652.999702266956        321.80947290899275        1124.4983303595109        338.54887322684181       -5.2128001987390169     
        5300  -3393.8243846709825       -3843.9979301956232        450.17354552464076        15681.712729778907        319.64446615212387        1112.5127159488334        331.73913255204445       -6.7062733488274340     
        5400  -3436.3894271123172       -3857.6034317980329        421.21400468571545        15763.421956328029        314.52416628906633        1084.6732794014599        318.90915652939509       -4.3303404443275824     
        5500  -3405.9790592483923       -3885.6697145390908        479.69065529069826        15759.428027168089        325.16024099337949        1157.1256184596302        327.00298702008382       -4.0956772522220222     
        5600  -3407.9601684346912       -3841.6230996461491        433.66293121145748        15765.601642113603        313.89518517982401        1094.0730301466149        328.31069326371062       -2.4001114589798123     
        5700  -3393.5251653216560       -3837.9418791607318        444.41671383907550        15637.290198072340        313.05307297881006        1092.6044615929270        330.72270444316695       -4.3877402093544502     
        5800  -3401.0313465196191       -3881.8498033256201        480.81845680600077        15830.907473195975        321.68982561927567        1159.6222991412778        341.61007979909039      -0.22891978736094243     
        5900  -3400.5641314402119       -3907.0358679899282        506.47173654971647        15855.542141464977        327.74903061029113        1195.5972539635563        352.27692983152190        2.1364546921961272     
        6000  -3396.5075440454034       -3841.1733158094648        444.66577176406145        15812.752245950098        314.61313142605098        1109.1737631295211        333.08239831306514      -0.30810786688492897     
        6100  -3392.3809792680499       -3795.7160014632773        403.33502219522722        15793.972164338891        308.97927296871160        1057.4603504313336        338.66027429284668       -1.7697114188989034     
        6200  -3390.0435294293684       -3855.8691874809410        465.82565805157287        15795.001717376404        319.74882444441090        1136.9668389345902        354.22082752600971       0.12998836881033554     
        6300  -3375.6393710511261       -3829.9017767818509        454.26240573072499        15875.056536315251        315.20877615805978        1123.6125421736726        350.32722327620820        2.8195645321199891     
        6400  -3377.4075773422810       -3817.6839505020521        440.27637315977086        15865.882417930507        311.07366407000950        1103.2661425478750        356.04651022208088        3.3377887179834236     
        6500  -3380.3005603268507       -3788.8475071261200        408.54694679926939        15897.238543674763        308.98331636173731        1069.2198903579858        336.96767564285796        1.8324153829066070     
        6600  -3366.0616326717191       -3782.9932991960663        416.93166652434718        15831.114772943683        309.40675504608470        1073.9518684497343        351.85835625515369      -0.24952728936760554     
        6700  -3405.6032537176443       -3864.8960829364792        459.29282921883504        15777.813336192898        315.19758466696817        1122.9935426699540        337.25956853581346       0.39324550549726922     
        6800  -3358.4517560501372       -3826.4249097871934        467.97315373705629        15796.558959561286        314.67230868826607        1131.6518262761292        356.02733652349474        8.9241759570129572E-002
        6900  -3382.6298703136772       -3790.1142251127685        407.48435479909165        15839.904062286694        305.00686581706697        1060.2132860504930        343.87155773392874       0.48140752495613903     
        7000  -3371.0885146373857       -3819.3968130552666        448.30829841788125        15908.202932480684        315.54012857554045        1122.3697384610698        359.10812134591248        1.8797028388428980     
        7100  -3347.4646660926742       -3768.8643166424717        421.39965054979740        15935.707951624920        309.25681210157916        1086.1070063217967        358.10957861977880        2.3220790206648751     
        7200  -3359.1592270683877       -3780.6069792116577        421.44775214327012        15938.752066420595        314.58473213867194        1093.7763407528369        361.29695077032301        1.9902732818812909     
        7300  -3365.9529203714433       -3822.8329895420743        456.88006917063092        16022.000574236010        315.37718880681678        1139.9580446603327        377.75597614996008        7.9329082867479794     
        7400  -3350.5776681985453       -3730.2268903010831        379.64922210253803        15911.884185363870        305.48617511206191        1035.3067288278387        369.28641965988157        2.0969970965220699     
        7500  -3322.8847358232911       -3729.3528222048217        406.46808638153050        15913.200975679958        304.25680257466905        1061.2071957756750        379.54216105203614        2.9243308576338358     
        7600  -3369.7041121553111       -3825.1625222288890        455.45841007357768        15918.676792611272        316.66234619040239        1131.4550995595202        358.52445450302963        2.7591479708194480     
        7700  -3366.8308311743240       -3786.2736301973018        419.44279902297757        15927.095351193624        310.58404115135033        1085.3630864830923        355.04267147231371        3.0388812768742222     
        7800  -3382.4312472056126       -3763.9410929448359        381.50984573922329        15985.308210077659        304.63154419349564        1044.5333580161641        363.03528974091518        4.8083398356713287     
        7900  -3339.4749780479201       -3781.8082974265812        442.33331937866092        16018.492552044236        315.93738971052022        1123.2747758476330        376.66701951105279        5.4716263146370503     
        8000  -3356.7666127393618       -3757.4851065773751        400.71849383801305        16049.884902062931        307.24942101172593        1073.2478807366358        389.77506866645996        7.4497515668715293     
        8100  -3376.1851218489742       -3755.3666877868686        379.18156593789456        16082.738004024284        300.65412157611252        1044.2911710242572        378.89851733343409        10.501452630085284     
        8200  -3325.2914450434105       -3793.7574830034914        468.46603796008094        16050.128955914008        315.56695582720482        1150.2536634541020        375.15116265791113        8.9673255203926789     
        8300  -3375.1133159449473       -3797.1413215196594        422.02800557471204        15990.096885723080        310.24930042975234        1093.8998932130105        367.91127347150484        6.3658249213213480     
        8400  -3381.3369040440007       -3805.7044447716148        424.36754072761420        15949.180441854596        314.39626759321732        1098.6427435879641        367.17412713218562        4.4826591608507567     
        8500  -3348.9878308754642       -3747.1424713000856        398.15464042462168        16091.086472001112        306.62179268273741        1070.5230714974368        378.62429754498339        9.1937384901788430     
        8600  -3343.4480649265820       -3795.1140018786932        451.66593695211111        16057.679817228427        311.11074000999594        1128.3519916042185        361.29674152330892        9.0976814840307547     
        8700  -3364.7293982194110       -3788.1470702267602        423.41767200734921        15971.305319136765        308.91387086322061        1091.0945381561373        360.98496638030497        5.4728486282570596     
        8800  -3382.9955531947544       -3857.5064125602953        474.51085936554091        15993.889259328425        320.47606538451146        1162.5006714760295        358.79186353887508        6.7938242298039100     
        8900  -3356.4839083369516       -3816.6430265957943        460.15911825884240        15947.977741870747        318.84324389527848        1140.7069473775018        368.14365760334471        3.8735902542099696     
        9000  -3343.1469000605830       -3719.2861222719830        376.13922221139995        15855.877188270149        301.55878045257361        1021.9983856749856        358.68104726533988      -0.27369495695019186     
        9100  -3376.1435331864363       -3801.6214385653761        425.47790537893985        15927.105409248359        315.26974335395704        1099.4972727636134        353.75886654786285        1.3850995483769311     
        9200  -3374.8349595231689       -3804.4371601157554        429.60220059258614        15955.036905921239        313.45940657748827        1103.4690492392522        355.42002545860390        3.2863088021591182     
        9300  -3407.4230978570558       -3851.2481333453584        443.82503548830255        15901.757176480298        317.82650929902587        1122.6425767528392        358.64588082537171        2.3545328743580072     
        9400  -3391.8787022533875       -3857.1225828629290        465.24388060954146        15915.111603082087        319.97157005464538        1146.0326242690717        357.63014901336425        4.5378978134240358     
        9500  -3390.9386696668807       -3811.1377963512532        420.19912668437269        16077.880264286903        311.32657556574270        1101.9699590955202        368.49123504191380        9.2324067747473730     
        9600  -3393.9948999720746       -3807.4012284931459        413.40632852107143        15914.780127420394        310.94787757328754        1081.6928402513793        360.99888041544136        2.8367713838236326     
        9700  -3367.2207845161611       -3820.0397472907748        452.81896277461374        15953.662652664778        314.99366367007605        1129.0579354347090        360.05522476427552        4.4780859114547766     
        9800  -3373.5991035126540       -3828.3449782010966        454.74587468844283        15827.356655334490        310.25804560016081        1114.9101732243244        345.86579573954168        1.4511994910102637     
        9900  -3354.9338483374036       -3753.4088362406983        398.47498790329433        15946.003961373854        304.01231317195283        1056.6484840968499        374.58752575319028        4.9944759857552095     
       10000  -3385.5798384932718       -3758.5757659305741        372.99592743730227        15922.942053382001        300.54814197443193        1024.7076323194508        357.05019921274140        4.1711003002346247     
